chembl_id,name,therapeutic_area,ubp_energy,ubp_nrci,ubp_crv,ubp_resonance,drug_likeness_score,molecular_weight,logp,complexity,heavy_atoms,aromatic_rings,ubp_therapeutic_potential,ubp_complexity_index,status,max_phase
FAILED_0040,Failed_Candidate_40,Metabolic,270699882.0608327,0.9999945493099164,22.426000437458445,0.10332896664377539,0.6,626.4196224599783,-0.02488536875922942,727.3943979882572,43,0,0.06199737998626523,2.2426000437458447,Failed Clinical Trial,1
FAILED_0041,Failed_Candidate_41,Immunology,341631058.954734,0.9999936389540007,25.87029423322518,0.18466220110511827,0.3999999999999999,693.971728360884,6.2056111934673766,1478.3588885008644,19,1,0.0738648804420473,2.587029423322518,Failed Clinical Trial,2
FAILED_0042,Failed_Candidate_42,Oncology,216145841.35888052,0.9999947058145612,20.715049407856554,0.1,0.8,485.8668909691272,-0.49400577683631464,414.3414228271037,32,0,0.08000000000000002,2.0715049407856556,Failed Clinical Trial,3
FAILED_0043,Failed_Candidate_43,CNS/Neurology,269536718.19523275,0.9999950597939625,24.911483948893377,0.1,0.8,416.86180879957254,-1.5649690114784542,1489.003354186748,19,1,0.08000000000000002,2.4911483948893376,Failed Clinical Trial,3
FAILED_0044,Failed_Candidate_44,CNS/Neurology,224883705.00298268,0.9999964958989708,25.30527483767789,0.19575,0.8,298.3380373412552,6.6257945583405755,991.1672384962044,41,2,0.15660000000000002,2.5305274837677887,Failed Clinical Trial,2
FAILED_0045,Failed_Candidate_45,Anti-infective,261252062.7689673,0.9999948777365034,19.411863683214502,0.13139543103996573,0.8,504.8092722107538,-0.24212752146055672,1290.1463869855093,18,0,0.10511634483197259,1.9411863683214503,Failed Clinical Trial,2
FAILED_0046,Failed_Candidate_46,Anti-infective,180961070.33068788,0.999996439869883,18.208397335485653,0.1,1.0,316.6287312099628,-1.870568382989518,677.7054905125964,36,1,0.1,1.8208397335485653,Failed Clinical Trial,2
FAILED_0047,Failed_Candidate_47,CNS/Neurology,266671115.67995122,0.9999962797360893,26.974564916846706,0.1787650081663499,1.0,409.72907056024394,-0.0064007306234874495,1211.2577281960366,40,1,0.1787650081663499,2.6974564916846706,Failed Clinical Trial,1
FAILED_0048,Failed_Candidate_48,Cardiovascular,191104494.85468143,0.9999970330544766,17.718967527509516,0.1125,1.0,358.87675868815097,-0.3731374764041948,707.2524870144407,19,2,0.1125,1.7718967527509517,Failed Clinical Trial,3
FAILED_0049,Failed_Candidate_49,CNS/Neurology,322210137.18886435,0.9999937460063493,28.513503915411018,0.1,0.3999999999999999,602.4338074105254,6.79027535017039,1418.8853615600738,39,1,0.039999999999999994,2.851350391541102,Failed Clinical Trial,3
FAILED_0050,Failed_Candidate_50,Oncology,270463363.2616923,0.9999965193595778,29.643122058370654,0.22431521920345115,1.0,334.35270308763097,-0.8608402567461284,1378.1335679054869,35,2,0.22431521920345115,2.9643122058370652,Failed Clinical Trial,3
FAILED_0051,Failed_Candidate_51,Pain/Inflammation,144003934.24173924,0.9999948373496199,14.414578359679586,0.1,0.8,258.89641174864295,7.280694510761758,487.4164555098507,22,0,0.08000000000000002,1.4414578359679586,Failed Clinical Trial,2
FAILED_0052,Failed_Candidate_52,Metabolic,246583630.72918627,0.999995913915656,18.89967651429565,0.15424141008803527,0.8,552.5356440552702,-1.9639039980150863,785.5086977591236,18,1,0.12339312807042822,1.889967651429565,Failed Clinical Trial,1
FAILED_0053,Failed_Candidate_53,Anti-infective,235639141.74806264,0.999994583296333,17.713478526173123,0.1,0.6,547.4389068322241,6.114840479150944,746.2757404919571,29,0,0.06,1.7713478526173123,Failed Clinical Trial,1
FAILED_0054,Failed_Candidate_54,Metabolic,278408547.7160322,0.9999944244211147,26.52051961733809,0.1,0.6,439.4575714607321,8.956097455252877,1441.9882696090963,34,1,0.06,2.6520519617338087,Failed Clinical Trial,1
FAILED_0055,Failed_Candidate_55,Pain/Inflammation,215921073.4562741,0.9999946101074103,15.782257648976794,0.11666666666666667,0.6,550.387702338181,7.601248399726752,461.1707834661665,35,1,0.06999999999999999,1.5782257648976794,Failed Clinical Trial,2
FAILED_0056,Failed_Candidate_56,Anti-infective,245196626.13877106,0.9999960002483878,22.539047847128856,0.18906003946388816,0.8,373.71705244271993,-1.0876219261781561,1266.5286734969359,38,2,0.15124803157111055,2.2539047847128857,Failed Clinical Trial,3
FAILED_0057,Failed_Candidate_57,CNS/Neurology,293851627.5177565,0.9999952839355184,23.50425792651683,0.1,0.6,594.0455962205092,6.444313309723023,1264.480267571782,20,2,0.06,2.350425792651683,Failed Clinical Trial,2
FAILED_0058,Failed_Candidate_58,Metabolic,221281443.47298455,0.9999958977903651,21.55719705386492,0.1407059275920266,0.8,351.502578800857,-0.20787293163135812,1023.4497971760056,24,1,0.11256474207362129,2.155719705386492,Failed Clinical Trial,1
FAILED_0059,Failed_Candidate_59,Metabolic,210829726.14208797,0.999995093575169,19.506274342127718,0.1689874792277298,0.8,417.04723886739316,6.5786041622455915,629.76398276073,29,0,0.13518998338218385,1.9506274342127718,Failed Clinical Trial,1
FAILED_0060,Failed_Candidate_60,Immunology,263983411.13067028,0.999995071969961,21.30651960016463,0.12361450775327368,0.6,677.0153573196783,-1.1888543684504411,417.7610893803841,41,2,0.0741687046519642,2.130651960016463,Failed Clinical Trial,2
FAILED_0061,Failed_Candidate_61,CNS/Neurology,214098471.17814007,0.9999971899842013,23.473259605983536,0.39325605518899387,1.0,270.3708095448859,-1.303502164029494,794.4356673789921,40,2,0.39325605518899387,2.3473259605983534,Failed Clinical Trial,2
FAILED_0062,Failed_Candidate_62,Immunology,344075395.82803637,0.9999950811671401,28.903637860048057,0.12074999999999998,0.8,672.8784880059676,-0.6851498995939758,1477.129366622322,33,1,0.09659999999999999,2.890363786004806,Failed Clinical Trial,2
FAILED_0063,Failed_Candidate_63,Pain/Inflammation,304419445.4023578,0.9999941210525296,20.91425035823998,0.1,0.6,672.0831757363061,6.365319788136031,1310.526372495446,33,0,0.06,2.091425035823998,Failed Clinical Trial,2
FAILED_0064,Failed_Candidate_64,Pain/Inflammation,244616874.2182386,0.9999958798021472,17.33989394161368,0.14175000000000001,0.8,641.8241692937967,-0.31275694317686753,466.5567484514486,48,2,0.11340000000000001,1.7339893941613682,Failed Clinical Trial,2
FAILED_0065,Failed_Candidate_65,Cardiovascular,222062715.16162708,0.999994516050618,21.45462271861115,0.13323118280121504,0.6,426.73805640965145,-1.5468250549801617,708.9170099256505,44,0,0.07993870968072903,2.145462271861115,Failed Clinical Trial,2
FAILED_0066,Failed_Candidate_66,Immunology,326236391.187569,0.9999948009219579,29.095390210632768,0.13533333333333333,0.6,641.2201359196911,6.263415988248092,1232.821134514752,44,1,0.0812,2.909539021063277,Failed Clinical Trial,2
FAILED_0067,Failed_Candidate_67,Anti-infective,204709437.09744042,0.9999962335564186,17.46483008512085,0.1,1.0,391.75334262982886,-0.1716985424031825,863.0868992001388,22,0,0.1,1.7464830085120848,Failed Clinical Trial,2
FAILED_0068,Failed_Candidate_68,Oncology,300856347.4760243,0.9999964435615221,23.850309921476455,0.3833116637018793,0.8,647.1570722811514,-0.44376164899523896,779.7564011044817,32,2,0.3066493309615035,2.3850309921476454,Failed Clinical Trial,2
FAILED_0069,Failed_Candidate_69,Immunology,275439006.9390825,0.9999951987384428,23.906257561472696,0.1,0.6,562.2388365510747,6.134466137811935,1011.811976248529,27,1,0.06,2.3906257561472697,Failed Clinical Trial,2
FAILED_0070,Failed_Candidate_70,Immunology,219007124.35581943,0.9999956727329572,20.2924475327998,0.2542518060309458,0.6,390.3373412566242,7.592756933463496,751.5183095321767,18,2,0.15255108361856748,2.02924475327998,Failed Clinical Trial,2
FAILED_0071,Failed_Candidate_71,Pain/Inflammation,239228174.87466717,0.9999946949901369,14.893196631974245,0.14718340787302994,0.6,647.6425248048645,7.98272252262167,508.32785380618895,25,1,0.08831004472381797,1.4893196631974246,Failed Clinical Trial,2
FAILED_0072,Failed_Candidate_72,Immunology,316374829.5220851,0.9999942276347605,29.058619071436585,0.11778261706044166,0.6,599.7070751212286,-1.7925592999597464,1251.3140219789186,43,0,0.070669570236265,2.9058619071436587,Failed Clinical Trial,3
FAILED_0073,Failed_Candidate_73,Pain/Inflammation,227094764.72690505,0.99999617252991,19.12795184338732,0.19575,0.8,369.40452147043635,8.633759511018571,1170.8167166825224,27,2,0.15660000000000002,1.9127951843387319,Failed Clinical Trial,2
FAILED_0074,Failed_Candidate_74,Pain/Inflammation,214422360.91409022,0.9999958527320338,19.404454369003812,0.18861215522677574,0.8,273.27759942318005,8.027642666988317,1348.4822034519095,22,2,0.1508897241814206,1.9404454369003812,Failed Clinical Trial,3
FAILED_0075,Failed_Candidate_75,Immunology,251306996.55388764,0.9999941405137224,29.284967063610313,0.1,0.6,307.5811573241273,6.700530516487904,1299.714598716655,42,0,0.06,2.9284967063610314,Failed Clinical Trial,2
FAILED_0076,Failed_Candidate_76,Metabolic,233250760.0895321,0.9999958518913282,23.569476977653746,0.18010641147570852,0.6,376.2910875637081,-0.11240076360124718,948.9492621399744,39,2,0.10806384688542511,2.3569476977653747,Failed Clinical Trial,2
FAILED_0077,Failed_Candidate_77,Cardiovascular,191656607.99456915,0.9999961035933344,18.667327763285986,0.10125,0.8,374.1252142284928,7.348342004019687,590.8851857440648,31,2,0.08100000000000002,1.8667327763285986,Failed Clinical Trial,3
FAILED_0078,Failed_Candidate_78,Immunology,261376565.10387012,0.9999959257202045,22.17299080075576,0.16200000000000003,0.6,535.0060309108778,-1.6317354680254983,907.9332197712472,22,2,0.09720000000000002,2.217299080075576,Failed Clinical Trial,2
FAILED_0079,Failed_Candidate_79,Metabolic,230053064.06454057,0.9999951311133995,25.950236094595766,0.11666666666666667,0.6,319.1283126062207,-1.0235723841436646,1049.3814447233567,48,1,0.06999999999999999,2.5950236094595764,Failed Clinical Trial,1
FAILED_0080,Failed_Candidate_80,CNS/Neurology,210886341.82865757,0.9999951403191621,21.989468145668795,0.10993470279204293,0.8,387.30824809224043,7.24404988453634,655.7328678343956,38,0,0.08794776223363435,2.1989468145668796,Failed Clinical Trial,2
FAILED_0081,Failed_Candidate_81,Oncology,299932314.34280705,0.9999952885955155,26.564696679891536,0.10733333333333332,0.6,661.133824328538,8.007463994510852,838.1086196465316,44,1,0.06439999999999999,2.6564696679891537,Failed Clinical Trial,3
FAILED_0082,Failed_Candidate_82,Anti-infective,238930961.96883243,0.9999952145871878,16.45165658068206,0.10383674362356203,0.8,591.888140987861,-0.38853750577272295,696.9928820790258,22,0,0.08306939489884962,1.645165658068206,Failed Clinical Trial,3
FAILED_0083,Failed_Candidate_83,CNS/Neurology,320138268.3602127,0.9999937206530733,25.597213553928277,0.1,0.19999999999999996,659.4343151091657,7.083770863926041,1332.970514834411,28,2,0.019999999999999997,2.5597213553928277,Failed Clinical Trial,1
FAILED_0084,Failed_Candidate_84,Oncology,228998103.11622757,0.9999973649123102,23.8703061777641,0.1125,1.0,383.65275898598577,-1.5640906117590803,891.6179500622774,27,2,0.1125,2.38703061777641,Failed Clinical Trial,2
FAILED_0085,Failed_Candidate_85,Anti-infective,247168319.8990171,0.9999970669868571,20.441409667136174,0.1508476517940554,1.0,468.4585314842336,-1.5139664334715344,1073.8961905467932,33,2,0.1508476517940554,2.0441409667136172,Failed Clinical Trial,2
FAILED_0086,Failed_Candidate_86,Anti-infective,187713400.10432404,0.9999957597417533,17.02906026852975,0.20148237110636918,1.0,354.52032482845664,-0.9370070228175036,599.8565295465266,31,0,0.20148237110636918,1.702906026852975,Failed Clinical Trial,2
FAILED_0087,Failed_Candidate_87,CNS/Neurology,312481740.30405074,0.9999960372351272,23.176300662154194,0.14175000000000001,0.8,673.0400814337052,-1.7049788745481558,1245.980484895545,19,2,0.11340000000000001,2.3176300662154192,Failed Clinical Trial,2
FAILED_0088,Failed_Candidate_88,Anti-infective,315238365.0763394,0.999994522876823,22.18921191398213,0.15800954325482108,0.3999999999999999,687.7062399470346,8.084027916439005,1287.2906539232786,35,2,0.06320381730192842,2.218921191398213,Failed Clinical Trial,1
FAILED_0089,Failed_Candidate_89,Anti-infective,235334133.6332359,0.9999959235955859,21.816073334780206,0.16739624533638608,0.8,404.24472205512905,-0.29969460708208095,1009.1135634179595,45,1,0.13391699626910888,2.181607333478021,Failed Clinical Trial,1
FAILED_0090,Failed_Candidate_90,Cardiovascular,253717626.40969354,0.9999950925522819,20.56448969124647,0.1,0.6,583.3775491410415,-0.5034789352929181,729.1957121760411,37,1,0.06,2.0564489691246473,Failed Clinical Trial,3
FAILED_0091,Failed_Candidate_91,Anti-infective,214520894.20822024,0.9999957880757345,17.17514554446665,0.1,0.6,449.38953843835503,7.06490431537423,815.597630240434,22,2,0.06,1.7175145544466648,Failed Clinical Trial,2
FAILED_0092,Failed_Candidate_92,Immunology,254929300.09208816,0.999995645626438,21.378586969876054,0.16214269588606012,0.6,557.0101444978452,-0.4359158071739089,736.4591321441347,25,2,0.09728561753163607,2.1378586969876054,Failed Clinical Trial,2
FAILED_0093,Failed_Candidate_93,Immunology,236890533.9786854,0.9999953361432442,27.10074230043453,0.1,0.8,272.6741406630868,-1.0668711173177163,1335.4759754380957,30,1,0.08000000000000002,2.710074230043453,Failed Clinical Trial,1
FAILED_0094,Failed_Candidate_94,CNS/Neurology,250523902.41446227,0.9999953812259449,24.09836065391255,0.13533333333333333,0.6,463.23568786156136,-1.7608095955591796,910.430030665767,38,1,0.0812,2.409836065391255,Failed Clinical Trial,2
FAILED_0095,Failed_Candidate_95,Pain/Inflammation,277905228.2712388,0.999995911841859,21.05673012197853,0.23054555054039588,0.8,583.0752554617236,-1.4986641010605248,1015.6434116689624,47,1,0.18443644043231672,2.105673012197853,Failed Clinical Trial,2
FAILED_0096,Failed_Candidate_96,Metabolic,236311810.9501731,0.9999955762086812,22.69447117396201,0.1,0.8,435.6577241893169,7.472876571112717,902.1062882304368,36,0,0.08000000000000002,2.269447117396201,Failed Clinical Trial,1
FAILED_0097,Failed_Candidate_97,Cardiovascular,269251457.78613216,0.9999956691316727,23.912161446892163,0.15225,0.8,491.05618963863344,-0.7914218214170392,1150.4824040701146,38,1,0.1218,2.391216144689216,Failed Clinical Trial,1
FAILED_0098,Failed_Candidate_98,Metabolic,247796488.1635562,0.999996901403893,21.48054143697658,0.19364226337492368,1.0,422.781113124904,-1.7124852841407356,1165.886726157197,18,2,0.19364226337492368,2.148054143697658,Failed Clinical Trial,2
FAILED_0099,Failed_Candidate_99,Oncology,260400388.58499414,0.9999955273637687,21.890001383622124,0.11806295538643428,0.8,620.3166275899071,-1.1201439476964494,570.7576492803432,31,1,0.09445036430914744,2.1890001383622124,Failed Clinical Trial,2
FAILED_0100,Failed_Candidate_100,Oncology,308911207.52135086,0.9999950891908537,24.36628696129937,0.1,0.6,687.0433116114509,8.525272729532695,1072.6717479570455,22,1,0.06,2.436628696129937,Failed Clinical Trial,3
FAILED_0101,Failed_Candidate_101,Anti-infective,228804419.35209087,0.9999949170589445,17.482876246897007,0.1,0.3999999999999999,524.6414667206773,7.151963060408415,731.6994135776571,28,2,0.039999999999999994,1.7482876246897008,Failed Clinical Trial,2
FAILED_0102,Failed_Candidate_102,CNS/Neurology,244992143.21754083,0.9999961023166885,25.101932677283404,0.1125,1.0,407.5358474786902,-1.7784581964691983,1009.8240620243887,39,0,0.1125,2.5101932677283405,Failed Clinical Trial,3
FAILED_0103,Failed_Candidate_103,Immunology,243925994.50638005,0.9999953208053389,29.88697349102399,0.1,0.8,256.12693546616663,8.365046684331645,1343.9970339607266,43,1,0.08000000000000002,2.988697349102399,Failed Clinical Trial,1
FAILED_0104,Failed_Candidate_104,Oncology,293075669.76247394,0.9999947158589788,26.537597663179607,0.1,0.6,603.0020829472085,-0.17773859521750457,980.0783451071987,37,0,0.06,2.6537597663179606,Failed Clinical Trial,2
FAILED_0105,Failed_Candidate_105,Immunology,253386902.06866172,0.9999953723256747,24.339026600012122,0.1,0.6,486.9275782896933,7.412690173660376,884.6253748162516,35,1,0.06,2.433902660001212,Failed Clinical Trial,3
FAILED_0106,Failed_Candidate_106,Cardiovascular,201392715.69503266,0.9999965620402232,19.82417227912621,0.23622664250552658,0.8,282.3159086596423,6.35316938356176,954.4220982304339,22,2,0.18898131400442128,1.9824172279126209,Failed Clinical Trial,1
FAILED_0107,Failed_Candidate_107,Pain/Inflammation,191623383.44978133,0.9999959378266841,16.37958550773443,0.12825,0.8,423.7975469880945,8.316703761683938,498.7926022478155,38,2,0.10260000000000001,1.6379585507734429,Failed Clinical Trial,2
FAILED_0108,Failed_Candidate_108,Immunology,239910841.55161867,0.9999956808263514,24.236133586628604,0.1,0.8,479.5665171655255,-1.3954644269726335,656.0146396305322,46,1,0.08000000000000002,2.4236133586628603,Failed Clinical Trial,3
FAILED_0109,Failed_Candidate_109,Immunology,283491695.9988146,0.999995593255853,25.21233062810448,0.15919403853156558,0.6,625.9430715241944,6.785097836340236,707.3643627494739,49,2,0.09551642311893935,2.521233062810448,Failed Clinical Trial,2
FAILED_0110,Failed_Candidate_110,Pain/Inflammation,244159939.572853,0.9999939820987133,14.319979258621258,0.1,0.3999999999999999,690.3134280846843,-1.6326742511119907,512.2770629160102,20,1,0.039999999999999994,1.4319979258621258,Failed Clinical Trial,3
FAILED_0111,Failed_Candidate_111,CNS/Neurology,212083985.33163193,0.999995889455909,21.321921196549585,0.1,1.0,402.5440695295317,-0.2697412087431581,671.9199494423042,33,0,0.1,2.1321921196549587,Failed Clinical Trial,2
FAILED_0112,Failed_Candidate_112,Immunology,298491178.5805995,0.9999945427629487,25.532836222548234,0.11666666666666667,0.6,552.515113769872,-0.12185244997780642,1376.2428062873696,21,1,0.06999999999999999,2.553283622254823,Failed Clinical Trial,2
FAILED_0113,Failed_Candidate_113,Immunology,314715907.6240237,0.9999946119079137,25.65955995222544,0.1,0.6,633.8034930450458,6.553943460816118,1337.8289368748544,23,1,0.06,2.565955995222544,Failed Clinical Trial,2
FAILED_0114,Failed_Candidate_114,Immunology,217384239.95724165,0.9999973288287578,24.5878312434391,0.1725,1.0,309.61389547984203,-0.2651222855668127,871.5715320804786,37,2,0.1725,2.45878312434391,Failed Clinical Trial,1
