sample_id,offbit_value,tgic_coherence,weight,is_golay_codeword,distance_to_codeword_weight,golay_parity_mod_4
100,0xbddac9,0.000000,15,False,1,3
101,0xccfbbc,1.000000,16,True,0,0
102,0xa1baf8,0.666667,13,False,1,1
103,0xe3389c,1.000000,12,True,0,0
104,0x77e4ab,0.000000,15,False,1,3
105,0x4fae5,1.000000,12,True,0,0
106,0xa46ba8,0.000000,11,False,1,3
107,0x86804d,1.000000,8,True,0,0
108,0x2581f3,0.000000,11,False,1,3
109,0xdcad8,0.000000,11,False,1,3
110,0x2b4485,0.666667,9,False,1,1
111,0x16eacc,1.000000,12,True,0,0
112,0xc890d4,0.666667,9,False,1,1
113,0x349f78,0.666667,13,False,1,1
114,0x788242,1.000000,8,True,0,0
115,0x8516a8,0.666667,9,False,1,1
116,0x356e4d,0.666667,13,False,1,1
117,0x18329c,0.666667,9,False,1,1
118,0xf20ff6,0.000000,15,False,1,3
119,0xdbdafe,0.333333,18,False,2,2
120,0x3547aa,1.000000,12,True,0,0
121,0x7b47fe,0.666667,17,False,1,1
122,0x541e27,0.000000,11,False,1,3
123,0x2e395e,0.666667,13,False,1,1
124,0x3463c1,0.333333,10,False,2,2
125,0x10f464,0.666667,9,False,1,1
126,0xaf3c44,1.000000,12,True,0,0
127,0xbbd3e8,0.000000,15,False,1,3
128,0x8fbeab,1.000000,16,True,0,0
129,0xb4830c,0.666667,9,False,1,1
130,0xacbed3,0.000000,15,False,1,3
131,0x6cb166,1.000000,12,True,0,0
132,0x517173,1.000000,12,True,0,0
133,0x2b062d,0.333333,10,False,2,2
134,0x3d7294,1.000000,12,True,0,0
135,0x36d297,0.666667,13,False,1,1
136,0xe4ad0b,1.000000,12,True,0,0
137,0x245fe2,1.000000,12,True,0,0
138,0x95bccd,0.333333,14,False,2,2
139,0x45a4d0,0.666667,9,False,1,1
140,0xb3b135,0.666667,13,False,1,1
141,0x2d5e71,0.666667,13,False,1,1
142,0x35c141,0.666667,9,False,1,1
143,0x49d648,0.333333,10,False,2,2
144,0x29976a,1.000000,12,True,0,0
145,0xe0ee1,0.333333,10,False,2,2
146,0x8717f1,0.666667,13,False,1,1
147,0xa806d1,0.666667,9,False,1,1
148,0xd4c9f3,0.333333,14,False,2,2
149,0xef1dd0,0.333333,14,False,2,2
150,0x4dfcb7,1.000000,16,True,0,0
151,0x93fb16,0.333333,14,False,2,2
152,0x52720a,0.666667,9,False,1,1
153,0x39cd38,1.000000,12,True,0,0
154,0x462add,1.000000,12,True,0,0
155,0x6c126b,0.000000,11,False,1,3
156,0xe0d933,1.000000,12,True,0,0
157,0x3004b0,0.333333,6,False,2,2
158,0x2907be,1.000000,12,True,0,0
159,0xb9ce6d,0.000000,15,False,1,3
160,0x41e493,0.333333,10,False,2,2
161,0xb0f29f,0.333333,14,False,2,2
162,0xf9b2a9,0.333333,14,False,2,2
163,0xdd200a,0.666667,9,False,1,1
164,0x87c8cd,1.000000,12,True,0,0
165,0x1b333,0.333333,10,False,2,2
166,0x9c52dd,0.666667,13,False,1,1
167,0x3941ee,1.000000,12,True,0,0
168,0x947b06,0.000000,11,False,1,3
169,0x2f5203,0.333333,10,False,2,2
170,0xa2ee0d,1.000000,12,True,0,0
171,0xf6c08e,1.000000,12,True,0,0
172,0x32401,0.666667,5,False,3,1
173,0xa5fcd6,0.000000,15,False,1,3
174,0x7a3831,0.000000,11,False,1,3
175,0x68726f,0.666667,13,False,1,1
176,0xc520df,1.000000,12,True,0,0
177,0xfc3e11,0.666667,13,False,1,1
178,0x8f489,0.666667,9,False,1,1
179,0xc01171,1.000000,8,True,0,0
180,0xbc9472,1.000000,12,True,0,0
181,0x95efd,0.333333,14,False,2,2
182,0x6512b8,0.333333,10,False,2,2
183,0x37fcf9,0.666667,17,False,1,1
184,0x433d9,0.333333,10,False,2,2
185,0x738842,0.666667,9,False,1,1
186,0xfc2ef0,0.333333,14,False,2,2
187,0xe90ea0,0.333333,10,False,2,2
188,0x69523c,0.000000,11,False,1,3
189,0x5baee5,0.000000,15,False,1,3
190,0x626e4c,0.000000,11,False,1,3
191,0x2d53e3,0.666667,13,False,1,1
192,0xdcd292,1.000000,12,True,0,0
193,0xc4c854,0.666667,9,False,1,1
194,0xd08390,1.000000,8,True,0,0
195,0x2d7596,0.666667,13,False,1,1
196,0x841de1,0.333333,10,False,2,2
197,0x3598ad,1.000000,12,True,0,0
198,0x270460,0.000000,7,False,1,3
199,0xeae562,0.666667,13,False,1,1
200,0x16ecfd,0.000000,15,False,1,3
201,0x44f1f6,0.666667,13,False,1,1
202,0x32b85c,0.000000,11,False,1,3
203,0x3a6a6c,1.000000,12,True,0,0
204,0xeb74f8,0.000000,15,False,1,3
205,0x4a1c94,0.666667,9,False,1,1
206,0xa956fe,0.000000,15,False,1,3
207,0xc1b432,0.333333,10,False,2,2
208,0x4982a8,1.000000,8,True,0,0
209,0x93b0a9,0.000000,11,False,1,3
210,0x3da9fa,0.000000,15,False,1,3
211,0xa58fa6,0.666667,13,False,1,1
212,0xa3dfb5,1.000000,16,True,0,0
213,0x923fb5,0.333333,14,False,2,2
214,0x1a701d,0.333333,10,False,2,2
215,0x223282,0.000000,7,False,1,3
216,0xc6bd12,1.000000,12,True,0,0
217,0x51533b,1.000000,12,True,0,0
218,0x705f3,0.000000,11,False,1,3
219,0x99fdee,0.666667,17,False,1,1
220,0x5ad550,0.000000,11,False,1,3
221,0x33c49b,1.000000,12,True,0,0
222,0xc2467a,0.000000,11,False,1,3
223,0xf9b70a,0.333333,14,False,2,2
224,0x8b6076,0.000000,11,False,1,3
225,0xe13f99,0.333333,14,False,2,2
226,0x72374f,0.333333,14,False,2,2
227,0x939be6,0.333333,14,False,2,2
228,0x214ce0,1.000000,8,True,0,0
229,0xfa9f89,0.000000,15,False,1,3
230,0xf7df7f,0.666667,21,False,3,1
231,0x7f6c56,0.000000,15,False,1,3
232,0x5babbf,0.666667,17,False,1,1
233,0xbbf8f4,1.000000,16,True,0,0
234,0xe42d8,0.666667,9,False,1,1
235,0xb64d9e,0.333333,14,False,2,2
236,0x6fd742,0.333333,14,False,2,2
237,0x877818,0.333333,10,False,2,2
238,0x3d3736,0.333333,14,False,2,2
239,0xb1b06e,1.000000,12,True,0,0
240,0x84bb0c,0.333333,10,False,2,2
241,0x82a390,1.000000,8,True,0,0
242,0xc97250,0.333333,10,False,2,2
243,0xe3c230,0.333333,10,False,2,2
244,0xf0b41f,0.666667,13,False,1,1
245,0x3a44f9,1.000000,12,True,0,0
246,0x12fa1c,0.000000,11,False,1,3
247,0x17b3f9,0.000000,15,False,1,3
248,0xaf7836,0.333333,14,False,2,2
249,0x16c0d6,0.333333,10,False,2,2
250,0x48f2a7,1.000000,12,True,0,0
251,0x1d64ab,1.000000,12,True,0,0
252,0xf47f08,0.666667,13,False,1,1
253,0x6aab67,0.333333,14,False,2,2
254,0x7f08f7,0.000000,15,False,1,3
255,0x730658,0.333333,10,False,2,2
256,0xb33765,0.333333,14,False,2,2
257,0x99bc94,1.000000,12,True,0,0
258,0x425b3,0.666667,9,False,1,1
259,0x5d1f57,0.000000,15,False,1,3
260,0x90ce8a,0.333333,10,False,2,2
261,0x8ba466,0.000000,11,False,1,3
262,0xda8554,0.000000,11,False,1,3
263,0x2fee05,0.666667,13,False,1,1
264,0x70d99d,0.666667,13,False,1,1
265,0x11dc3f,0.666667,13,False,1,1
266,0x39f8cb,0.333333,14,False,2,2
267,0xfb637e,0.666667,17,False,1,1
268,0xcbbcda,0.000000,15,False,1,3
269,0x44247a,0.666667,9,False,1,1
270,0x5052e6,0.333333,10,False,2,2
271,0x45505,0.000000,7,False,1,3
272,0x6ca462,0.333333,10,False,2,2
273,0x87dfc8,0.333333,14,False,2,2
274,0x2e227e,1.000000,12,True,0,0
275,0x848bc2,0.666667,9,False,1,1
276,0x232595,0.333333,10,False,2,2
277,0xaf70c,0.000000,11,False,1,3
278,0x3c0da2,0.333333,10,False,2,2
279,0x16367c,1.000000,12,True,0,0
280,0xe030fb,1.000000,12,True,0,0
281,0x822239,1.000000,8,True,0,0
282,0xeab063,1.000000,12,True,0,0
283,0x889e4a,0.333333,10,False,2,2
284,0x7e70b,1.000000,12,True,0,0
285,0x1e19fc,0.666667,13,False,1,1
286,0x8b0357,0.000000,11,False,1,3
287,0xa566c,0.333333,10,False,2,2
288,0x553dd6,0.333333,14,False,2,2
289,0x12c0e6,0.666667,9,False,1,1
290,0x1559f8,1.000000,12,True,0,0
291,0xc21f7,0.000000,11,False,1,3
292,0xee6316,0.666667,13,False,1,1
293,0x3fe8d1,0.333333,14,False,2,2
294,0x65b9be,0.000000,15,False,1,3
295,0x193f79,0.333333,14,False,2,2
296,0xe2b364,1.000000,12,True,0,0
297,0xe49ee9,0.333333,14,False,2,2
298,0x1884a,0.333333,6,False,2,2
299,0x336f13,0.666667,13,False,1,1
300,0x76b71d,0.000000,15,False,1,3
301,0x455f2a,1.000000,12,True,0,0
302,0x2becfb,1.000000,16,True,0,0
303,0x1e9081,1.000000,8,True,0,0
304,0x3cdd76,0.000000,15,False,1,3
305,0xe03013,1.000000,8,True,0,0
306,0xff5c91,0.000000,15,False,1,3
307,0x2d26e5,1.000000,12,True,0,0
308,0x7f17e6,1.000000,16,True,0,0
309,0x64182a,1.000000,8,True,0,0
310,0xe37cf7,0.666667,17,False,1,1
311,0xfd27c1,0.333333,14,False,2,2
312,0x511c0d,0.666667,9,False,1,1
313,0x706ce8,0.000000,11,False,1,3
314,0x330d86,0.333333,10,False,2,2
315,0x736e5f,1.000000,16,True,0,0
316,0xdbd272,0.333333,14,False,2,2
317,0xcf1735,0.333333,14,False,2,2
318,0xfc7372,0.000000,15,False,1,3
319,0x59cb2a,1.000000,12,True,0,0
320,0x3bc6c6,0.666667,13,False,1,1
321,0x5d5c6c,0.666667,13,False,1,1
322,0xc8b498,0.333333,10,False,2,2
323,0xdc57ed,1.000000,16,True,0,0
324,0x482e7d,1.000000,12,True,0,0
325,0x2c93f3,0.666667,13,False,1,1
326,0x63970b,1.000000,12,True,0,0
327,0x6a4ef7,0.000000,15,False,1,3
328,0x3e5919,1.000000,12,True,0,0
329,0x1a2f08,0.666667,9,False,1,1
330,0xf35647,0.333333,14,False,2,2
331,0x2251f3,0.000000,11,False,1,3
332,0xfbed91,1.000000,16,True,0,0
333,0x6a66fc,0.333333,14,False,2,2
334,0x3ad6ca,0.666667,13,False,1,1
335,0x942157,0.333333,10,False,2,2
336,0x114799,0.333333,10,False,2,2
337,0x904635,0.666667,9,False,1,1
338,0x43dddf,1.000000,16,True,0,0
339,0x79d812,0.000000,11,False,1,3
340,0x73ef52,0.000000,15,False,1,3
341,0xee6c44,1.000000,12,True,0,0
342,0x4e9f8,0.000000,11,False,1,3
343,0x5aeefa,1.000000,16,True,0,0
344,0xd015f0,0.333333,10,False,2,2
345,0x53f1f2,0.333333,14,False,2,2
346,0x3637d7,0.000000,15,False,1,3
347,0x3fe603,0.666667,13,False,1,1
348,0xc6f196,0.666667,13,False,1,1
349,0x926dda,0.666667,13,False,1,1
350,0x804e66,0.666667,9,False,1,1
351,0x6eab98,0.666667,13,False,1,1
352,0x69d47c,0.666667,13,False,1,1
353,0xbb3009,0.333333,10,False,2,2
354,0xdb190c,0.000000,11,False,1,3
355,0x4469c5,0.333333,10,False,2,2
356,0x10193c,1.000000,8,True,0,0
357,0x139aa8,0.333333,10,False,2,2
358,0x8fa2da,0.666667,13,False,1,1
359,0x3879fd,0.000000,15,False,1,3
360,0x9cdf1c,0.333333,14,False,2,2
361,0x923fbb,0.000000,15,False,1,3
362,0x59524b,0.000000,11,False,1,3
363,0xd32a20,0.666667,9,False,1,1
364,0xb539ca,0.666667,13,False,1,1
365,0x283d59,0.000000,11,False,1,3
366,0x1d11f4,0.000000,11,False,1,3
367,0x6a5356,1.000000,12,True,0,0
368,0xdeec9a,0.000000,15,False,1,3
369,0x512447,0.666667,9,False,1,1
370,0x7a6130,0.333333,10,False,2,2
371,0x7bd24c,0.666667,13,False,1,1
372,0x4c76a3,1.000000,12,True,0,0
373,0xab6037,1.000000,12,True,0,0
374,0xbfbff6,1.000000,20,False,4,0
375,0x3a5485,0.333333,10,False,2,2
376,0x355e45,1.000000,12,True,0,0
377,0x127254,0.666667,9,False,1,1
378,0x20179a,0.666667,9,False,1,1
379,0xdd516e,0.333333,14,False,2,2
380,0xe64ffb,0.666667,17,False,1,1
381,0x25bc0f,1.000000,12,True,0,0
382,0x5fe257,0.000000,15,False,1,3
383,0x5e9374,0.666667,13,False,1,1
384,0x3b2371,1.000000,12,True,0,0
385,0xf7c285,0.666667,13,False,1,1
386,0xf63629,0.666667,13,False,1,1
387,0x5fbb0b,0.000000,15,False,1,3
388,0x14f6fd,0.000000,15,False,1,3
389,0x54835c,0.333333,10,False,2,2
390,0xe31e83,1.000000,12,True,0,0
391,0x12f443,0.333333,10,False,2,2
392,0x393033,0.333333,10,False,2,2
393,0xa8941b,0.333333,10,False,2,2
394,0xf66e77,0.666667,17,False,1,1
395,0xc485cb,0.000000,11,False,1,3
396,0xc1f4b8,1.000000,12,True,0,0
397,0xaeda2a,0.666667,13,False,1,1
398,0x84716,1.000000,8,True,0,0
399,0x2d7983,1.000000,12,True,0,0
400,0xa6792e,0.666667,13,False,1,1
401,0xa69c55,1.000000,12,True,0,0
402,0x519569,0.000000,11,False,1,3
403,0xa2dcbe,0.333333,14,False,2,2
404,0xa61904,1.000000,8,True,0,0
405,0x960929,0.666667,9,False,1,1
406,0xe34c94,0.000000,11,False,1,3
407,0x33a3c5,1.000000,12,True,0,0
408,0x5644eb,1.000000,12,True,0,0
409,0xb1790d,1.000000,12,True,0,0
410,0x649d5,0.333333,10,False,2,2
411,0xaf63a8,0.666667,13,False,1,1
412,0xbf4200,0.666667,9,False,1,1
413,0x9c2716,0.000000,11,False,1,3
414,0x1ba0f,0.333333,10,False,2,2
415,0xacc64c,0.000000,11,False,1,3
416,0x9926c4,0.333333,10,False,2,2
417,0x1f24be,0.666667,13,False,1,1
418,0xae2868,0.333333,10,False,2,2
419,0xaa5b37,0.333333,14,False,2,2
420,0xa5bc4d,0.666667,13,False,1,1
421,0x392be9,0.666667,13,False,1,1
422,0xb9a41,0.666667,9,False,1,1
423,0xdbed45,0.000000,15,False,1,3
424,0xc84afc,1.000000,12,True,0,0
425,0x52c6fa,0.666667,13,False,1,1
426,0x3ab558,1.000000,12,True,0,0
427,0x6d83f9,0.333333,14,False,2,2
428,0x7598e8,1.000000,12,True,0,0
429,0xf3ceb7,0.666667,17,False,1,1
430,0xeedc82,0.666667,13,False,1,1
431,0x51dbbc,0.333333,14,False,2,2
432,0xf3206d,1.000000,12,True,0,0
433,0x86f198,0.000000,11,False,1,3
434,0x9519c1,0.333333,10,False,2,2
435,0x1a8c7d,1.000000,12,True,0,0
436,0xddbefa,0.333333,18,False,2,2
437,0x65346c,0.000000,11,False,1,3
438,0x21b3df,0.333333,14,False,2,2
439,0xd9d9b9,0.000000,15,False,1,3
440,0x4d11ff,0.333333,14,False,2,2
441,0xb61fd4,0.333333,14,False,2,2
442,0x54aef7,0.000000,15,False,1,3
443,0xc5340c,0.666667,9,False,1,1
444,0xaca003,1.000000,8,True,0,0
445,0xe1e66,0.000000,11,False,1,3
446,0xe0c175,0.000000,11,False,1,3
447,0x609c44,1.000000,8,True,0,0
448,0x179f79,0.000000,15,False,1,3
449,0x9c5c6d,0.666667,13,False,1,1
450,0x19b397,0.666667,13,False,1,1
451,0x442453,1.000000,8,True,0,0
452,0x50b638,0.333333,10,False,2,2
453,0x6ae602,0.333333,10,False,2,2
454,0x67249,0.666667,9,False,1,1
455,0x7a1575,0.666667,13,False,1,1
456,0x5dc660,0.000000,11,False,1,3
457,0x6bb013,0.000000,11,False,1,3
458,0xc7f5dc,1.000000,16,True,0,0
459,0x58d414,0.666667,9,False,1,1
460,0x490c8f,0.333333,10,False,2,2
461,0x1bf8ff,0.666667,17,False,1,1
462,0x73ef67,0.666667,17,False,1,1
463,0x57db79,1.000000,16,True,0,0
464,0x2e8a,0.000000,7,False,1,3
465,0xe1d58e,0.666667,13,False,1,1
466,0x2150b,0.000000,7,False,1,3
467,0xd66045,0.333333,10,False,2,2
468,0xab757a,0.000000,15,False,1,3
469,0xce3467,0.666667,13,False,1,1
470,0x915b72,1.000000,12,True,0,0
471,0xf4eeb4,0.000000,15,False,1,3
472,0xa40014,0.666667,5,False,3,1
473,0x2a77d7,0.000000,15,False,1,3
474,0xbf9fac,0.666667,17,False,1,1
475,0x75ab6f,1.000000,16,True,0,0
476,0xe124de,1.000000,12,True,0,0
477,0x6ab790,1.000000,12,True,0,0
478,0x8c51e5,0.000000,11,False,1,3
479,0x1bf5bf,0.666667,17,False,1,1
480,0x7bc5af,1.000000,16,True,0,0
481,0x3e2ba2,1.000000,12,True,0,0
482,0xe77eb0,0.000000,15,False,1,3
483,0x504210,0.666667,5,False,3,1
484,0x284257,0.666667,9,False,1,1
485,0x2600c4,0.333333,6,False,2,2
486,0xa57a29,1.000000,12,True,0,0
487,0x4d2a08,1.000000,8,True,0,0
488,0x4a5f8a,1.000000,12,True,0,0
489,0x8c3d19,0.000000,11,False,1,3
490,0x923706,0.333333,10,False,2,2
491,0x30e08b,0.666667,9,False,1,1
492,0x162172,0.666667,9,False,1,1
493,0xd93f1f,1.000000,16,True,0,0
494,0xcc9b20,0.333333,10,False,2,2
495,0x54c895,0.333333,10,False,2,2
496,0xc006c8,0.000000,7,False,1,3
497,0x857861,0.333333,10,False,2,2
498,0x974745,1.000000,12,True,0,0
499,0xa450e7,0.000000,11,False,1,3
500,0x786c52,0.000000,11,False,1,3
501,0xd1035e,0.000000,11,False,1,3
502,0x7266cf,0.333333,14,False,2,2
503,0xbe0ff9,1.000000,16,True,0,0
504,0xb6e809,0.000000,11,False,1,3
505,0xcac5e7,0.333333,14,False,2,2
506,0x959ea1,1.000000,12,True,0,0
507,0x861dd5,1.000000,12,True,0,0
508,0x8a17bf,0.333333,14,False,2,2
509,0x2bd902,0.333333,10,False,2,2
510,0x736fbc,1.000000,16,True,0,0
511,0x4821f4,0.666667,9,False,1,1
512,0x1cd6b,0.000000,11,False,1,3
513,0xdef1fa,0.666667,17,False,1,1
514,0x40a952,1.000000,8,True,0,0
515,0x989128,1.000000,8,True,0,0
516,0x2df956,0.333333,14,False,2,2
517,0x746467,1.000000,12,True,0,0
518,0xea7e8f,1.000000,16,True,0,0
519,0x151b54,0.333333,10,False,2,2
520,0xea3a3c,0.666667,13,False,1,1
521,0x81ac12,1.000000,8,True,0,0
522,0xb4d9d3,0.333333,14,False,2,2
523,0x5ed7b4,0.000000,15,False,1,3
524,0x8904fc,0.333333,10,False,2,2
525,0x8e122,0.000000,7,False,1,3
526,0x161d99,0.000000,11,False,1,3
527,0x810592,0.000000,7,False,1,3
528,0x50c49e,0.333333,10,False,2,2
529,0x80f58a,0.333333,10,False,2,2
530,0x5a0e97,1.000000,12,True,0,0
531,0x75d940,0.000000,11,False,1,3
532,0xcb0aee,0.666667,13,False,1,1
533,0x6e1e9b,0.333333,14,False,2,2
534,0x60905a,1.000000,8,True,0,0
535,0x4633e,0.333333,10,False,2,2
536,0xa6d07f,0.333333,14,False,2,2
537,0x53487a,0.000000,11,False,1,3
538,0x7bf783,1.000000,16,True,0,0
539,0x28dc2,1.000000,8,True,0,0
540,0x8744a4,0.666667,9,False,1,1
541,0x749609,0.333333,10,False,2,2
542,0xdfa2c1,0.666667,13,False,1,1
543,0xd42c3d,1.000000,12,True,0,0
544,0xfac834,1.000000,12,True,0,0
545,0xff9d20,0.333333,14,False,2,2
546,0x6b91a0,0.333333,10,False,2,2
547,0xf2dd42,0.666667,13,False,1,1
548,0x14e7eb,0.333333,14,False,2,2
549,0x599caa,1.000000,12,True,0,0
550,0xf5b51f,1.000000,16,True,0,0
551,0xcb48f6,0.666667,13,False,1,1
552,0x7d1538,1.000000,12,True,0,0
553,0xc41621,1.000000,8,True,0,0
554,0xd20f5f,0.333333,14,False,2,2
555,0x34bd30,0.000000,11,False,1,3
556,0x6db878,0.666667,13,False,1,1
557,0xb0a7d3,0.666667,13,False,1,1
558,0x2e74a8,0.000000,11,False,1,3
559,0x5208b6,0.666667,9,False,1,1
560,0xe17d05,1.000000,12,True,0,0
561,0x408332,0.000000,7,False,1,3
562,0xdaf66e,1.000000,16,True,0,0
563,0xddc381,1.000000,12,True,0,0
564,0x81ef41,0.000000,11,False,1,3
565,0x83b097,0.000000,11,False,1,3
566,0x6b1429,0.333333,10,False,2,2
567,0xadacf4,0.333333,14,False,2,2
568,0x4765b0,0.000000,11,False,1,3
569,0x3be06b,0.666667,13,False,1,1
570,0x6327a3,1.000000,12,True,0,0
571,0xebde81,0.333333,14,False,2,2
572,0x5267af,0.333333,14,False,2,2
573,0x970dd2,1.000000,12,True,0,0
574,0x7b70e4,0.666667,13,False,1,1
575,0x31363e,1.000000,12,True,0,0
576,0x2f7997,0.000000,15,False,1,3
577,0xfd0e15,0.666667,13,False,1,1
578,0xf8fbd7,0.333333,18,False,2,2
579,0x4ef5f4,0.000000,15,False,1,3
580,0x5f60e,0.000000,11,False,1,3
581,0x9bb97a,0.000000,15,False,1,3
582,0x2e4ff0,0.666667,13,False,1,1
583,0x9a2a1f,1.000000,12,True,0,0
584,0xfb87f7,0.333333,18,False,2,2
585,0x55bf80,1.000000,12,True,0,0
586,0xf03218,0.666667,9,False,1,1
587,0xa99399,1.000000,12,True,0,0
588,0x943e26,0.000000,11,False,1,3
589,0xc8d6da,0.666667,13,False,1,1
590,0x8c1294,1.000000,8,True,0,0
591,0xc400ce,1.000000,8,True,0,0
592,0x18efe3,0.333333,14,False,2,2
593,0xd19322,0.333333,10,False,2,2
594,0xd013d5,0.000000,11,False,1,3
595,0x59a74f,0.333333,14,False,2,2
596,0xc0bd3a,1.000000,12,True,0,0
597,0x242e80,0.000000,7,False,1,3
598,0x3f19af,0.000000,15,False,1,3
599,0x4723af,0.666667,13,False,1,1
600,0x4e5f0d,0.666667,13,False,1,1
601,0x8a9a8d,0.000000,11,False,1,3
602,0xc03168,1.000000,8,True,0,0
603,0x22c339,0.333333,10,False,2,2
604,0xf3bad9,1.000000,16,True,0,0
605,0xfe462f,0.000000,15,False,1,3
606,0xa752b6,0.666667,13,False,1,1
607,0x19fc83,1.000000,12,True,0,0
608,0x12aa2a,0.666667,9,False,1,1
609,0x759f8,1.000000,12,True,0,0
610,0xde5797,1.000000,16,True,0,0
611,0xa777a7,1.000000,16,True,0,0
612,0xf8c2d2,1.000000,12,True,0,0
613,0x4c7768,1.000000,12,True,0,0
614,0x264810,0.333333,6,False,2,2
615,0xb3d67d,1.000000,16,True,0,0
616,0xd99bc7,0.000000,15,False,1,3
617,0xaaadb7,0.000000,15,False,1,3
618,0xa86f2,0.333333,10,False,2,2
619,0x8ea1c2,0.333333,10,False,2,2
620,0x3f4c53,0.666667,13,False,1,1
621,0xd32585,0.000000,11,False,1,3
622,0xa2f55a,0.666667,13,False,1,1
623,0xe6f88e,0.333333,14,False,2,2
624,0x12b9f5,0.666667,13,False,1,1
625,0xa35967,0.666667,13,False,1,1
626,0x6cf61b,0.333333,14,False,2,2
627,0xfd4b4,1.000000,12,True,0,0
628,0x775ef0,0.000000,15,False,1,3
629,0xedfdba,0.333333,18,False,2,2
