id,name,type,category,fraction,carbon_count,molecular_weight,frequency_hz,complexity,bit_state_decimal,glr_errors,glr_nrci_before,glr_nrci_after,glr_efficiency,glr_improvement,nrci,nrci_regime,soc_energy_cu,modal_sum,wall_proximity,wall_safe,nrci_risk,coherence_factor,resonance_strength,emergence_intensity,success,error
501,Aromatic-C12-501,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.362264,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,
486,Aromatic-C12-486,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.362264,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,
561,Aromatic-C12-561,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.362264,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,
546,Aromatic-C12-546,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.362264,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,
470,Aromatic-C11-470,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
455,Aromatic-C11-455,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
363,C5-Benzene,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
410,Aromatic-C11-410,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
425,Aromatic-C11-425,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
440,Aromatic-C11-440,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
530,Aromatic-C11-530,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
515,Aromatic-C11-515,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
485,Aromatic-C11-485,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
500,Aromatic-C11-500,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
560,Aromatic-C11-560,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
545,Aromatic-C11-545,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
575,Aromatic-C11-575,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
590,Aromatic-C11-590,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
